Year,Date,Rotation,Treatment,Block,Plot ID,Rep,Leafhopper,LH split split aver. ,LH per sweep
2015,7/13/2015,Manure,BM,4,E344,1,N/A,N/A,0
2015,7/13/2015,Manure,BM,1,W123,1,N/A,N/A,0
2015,7/13/2015,Manure,BM,1,W124,1,N/A,N/A,0
2015,7/13/2015,Manure,BM,2,W413,1,N/A,N/A,0
2015,7/13/2015,Manure,BM,2,W414,1,N/A,N/A,0
2015,7/13/2015,Manure,BM,3,E313,1,N/A,N/A,0
2015,7/13/2015,Manure,BM,3,E314,1,N/A,N/A,0
2015,7/13/2015,Manure,BM,4,E333,1,N/A,N/A,0
2015,7/13/2015,Manure,BM,4,E334,1,N/A,N/A,0
2015,7/13/2015,Manure,IM,1,W221,1,N/A,N/A,0
2015,7/13/2015,Manure,IM,1,W222,1,N/A,N/A,0
2015,7/13/2015,Manure,IM,2,W313,1,N/A,N/A,0
2015,7/13/2015,Manure,IM,2,W314,1,N/A,N/A,0
2015,7/13/2015,Manure,IM,3,W663,1,N/A,N/A,0
2015,7/13/2015,Manure,IM,3,W664,1,N/A,N/A,0
2015,7/13/2015,Manure,IM,4,E341,1,N/A,N/A,0
2015,7/13/2015,Manure,IM,4,E342,1,N/A,N/A,0
2015,7/13/2015,Manure,IM,1,W121,1,N/A,N/A,0
2015,7/13/2015,Manure,IM,1,W122,1,N/A,N/A,0
2015,7/13/2015,Manure,IM,2,W411,1,N/A,N/A,0
2015,7/13/2015,Manure,IM,2,W412,1,N/A,N/A,0
2015,7/13/2015,Manure,IM,3,E311,1,N/A,N/A,0
2015,7/13/2015,Manure,IM,3,E312,1,N/A,N/A,0
2015,7/13/2015,Manure,IM,4,E331,1,N/A,N/A,0
2015,7/13/2015,Manure,IM,4,E332,1,N/A,N/A,0
2015,7/22/2015,Manure,BM,1,W223,1,N/A,N/A,0
2015,7/22/2015,Manure,BM,1,W224,1,N/A,N/A,0
2015,7/22/2015,Manure,BM,2,W311,1,N/A,N/A,0
2015,7/22/2015,Manure,BM,2,W312,1,N/A,N/A,0.05
2015,7/22/2015,Manure,BM,3,W661,1,N/A,N/A,0
2015,7/22/2015,Manure,BM,3,W662,1,N/A,N/A,0
2015,7/22/2015,Manure,BM,4,E343,1,N/A,N/A,0
2015,7/22/2015,Manure,BM,4,E344,1,N/A,N/A,0
2015,7/22/2015,Manure,BM,1,W123,1,N/A,N/A,0.25
2015,7/22/2015,Manure,BM,1,W124,1,N/A,N/A,0.2
2015,7/22/2015,Manure,BM,2,W413,1,N/A,N/A,0.1
2015,7/22/2015,Manure,BM,2,W414,1,N/A,N/A,0.4
2015,7/22/2015,Manure,BM,3,E313,1,N/A,N/A,0.1
2015,7/22/2015,Manure,BM,3,E314,1,N/A,N/A,0.05
2015,7/22/2015,Manure,BM,4,E333,1,N/A,N/A,0.05
2015,7/22/2015,Manure,BM,4,E334,1,N/A,N/A,0.05
2015,7/22/2015,Manure,IM,1,W221,1,N/A,N/A,0
2015,7/22/2015,Manure,IM,1,W222,1,N/A,N/A,0.05
2015,7/22/2015,Manure,IM,2,W313,1,N/A,N/A,0
2015,7/22/2015,Manure,IM,2,W314,1,N/A,N/A,0
2015,7/22/2015,Manure,IM,3,W663,1,N/A,N/A,0
2015,7/22/2015,Manure,IM,3,W664,1,N/A,N/A,0
2015,7/22/2015,Manure,IM,4,E341,1,N/A,N/A,0.05
2015,7/22/2015,Manure,IM,4,E342,1,N/A,N/A,0.05
2015,7/22/2015,Manure,IM,1,W121,1,N/A,N/A,0.25
2015,7/22/2015,Manure,IM,1,W122,1,N/A,N/A,0.1
2015,7/22/2015,Manure,IM,2,W411,1,N/A,N/A,0.05
2015,7/22/2015,Manure,IM,2,W412,1,N/A,N/A,0.05
2015,7/22/2015,Manure,IM,3,E311,1,N/A,N/A,0.35
2015,7/22/2015,Manure,IM,3,E312,1,N/A,N/A,0.1
2015,7/22/2015,Manure,IM,4,E331,1,N/A,N/A,0.05
2015,7/22/2015,Manure,IM,4,E332,1,N/A,N/A,0.15
2015,7/29/2015,Manure,BM,1,W223,1,N/A,N/A,0.1
2015,7/29/2015,Manure,BM,1,W224,1,N/A,N/A,0.15
2015,7/29/2015,Manure,BM,2,W311,1,N/A,N/A,0.1
2015,7/29/2015,Manure,BM,2,W312,1,N/A,N/A,0
2015,7/29/2015,Manure,BM,3,W661,1,N/A,N/A,0
2015,7/29/2015,Manure,BM,3,W662,1,N/A,N/A,0.05
2015,7/29/2015,Manure,BM,4,E343,1,N/A,N/A,0.05
2015,7/29/2015,Manure,BM,4,E344,1,N/A,N/A,0.1
2015,7/29/2015,Manure,BM,1,W123,1,N/A,N/A,0.25
2015,7/29/2015,Manure,BM,1,W124,1,N/A,N/A,0.05
2015,7/29/2015,Manure,BM,2,W413,1,N/A,N/A,0
2015,7/29/2015,Manure,BM,2,W414,1,N/A,N/A,0.3
2015,7/29/2015,Manure,BM,3,E313,1,N/A,N/A,0
2015,7/29/2015,Manure,BM,3,E314,1,N/A,N/A,0.05
2015,7/29/2015,Manure,BM,4,E333,1,N/A,N/A,0.1
2015,7/29/2015,Manure,BM,4,E334,1,N/A,N/A,0.15
2015,7/29/2015,Manure,IM,1,W221,1,N/A,N/A,0
2015,7/29/2015,Manure,IM,1,W222,1,N/A,N/A,0
2015,7/29/2015,Manure,IM,2,W313,1,N/A,N/A,0.1
2015,7/29/2015,Manure,IM,2,W314,1,N/A,N/A,0.1
2015,7/29/2015,Manure,IM,3,W663,1,N/A,N/A,0
2015,7/29/2015,Manure,IM,3,W664,1,N/A,N/A,0
2015,7/29/2015,Manure,IM,4,E341,1,N/A,N/A,0.15
2015,7/29/2015,Manure,IM,4,E342,1,N/A,N/A,0
2015,7/29/2015,Manure,IM,1,W121,1,N/A,N/A,0.05
2015,7/29/2015,Manure,IM,1,W122,1,N/A,N/A,0.1
2015,7/29/2015,Manure,IM,2,W411,1,N/A,N/A,0.2
2015,7/29/2015,Manure,IM,2,W412,1,N/A,N/A,0.1
2015,7/29/2015,Manure,IM,3,E311,1,N/A,N/A,0.1
2015,7/29/2015,Manure,IM,3,E312,1,N/A,N/A,0.15
2015,7/29/2015,Manure,IM,4,E331,1,N/A,N/A,0.2
2015,7/29/2015,Manure,IM,4,E332,1,N/A,N/A,0.15
2015,8/24/2015,Manure,BM,1,W223,1,N/A,N/A,0
2015,8/24/2015,Manure,BM,1,W224,1,N/A,N/A,0
2015,8/24/2015,Manure,BM,2,W311,1,N/A,N/A,0
2015,8/24/2015,Manure,BM,2,W312,1,N/A,N/A,0
2015,8/24/2015,Manure,BM,3,W661,1,N/A,N/A,0
2015,8/24/2015,Manure,BM,3,W662,1,N/A,N/A,0.1
2015,8/24/2015,Manure,BM,4,E343,1,N/A,N/A,0
2015,8/24/2015,Manure,BM,4,E344,1,N/A,N/A,0
2015,8/24/2015,Manure,BM,1,W123,1,N/A,N/A,0
2015,8/24/2015,Manure,BM,1,W124,1,N/A,N/A,0
2015,8/24/2015,Manure,BM,2,W413,1,N/A,N/A,0
2015,8/24/2015,Manure,BM,2,W414,1,N/A,N/A,0
2015,8/24/2015,Manure,BM,3,E313,1,N/A,N/A,0
2015,8/24/2015,Manure,BM,3,E314,1,N/A,N/A,0.05
2015,8/24/2015,Manure,BM,4,E333,1,N/A,N/A,0
2015,8/24/2015,Manure,BM,4,E334,1,N/A,N/A,0
2015,8/24/2015,Manure,IM,1,W221,1,N/A,N/A,0
2015,8/24/2015,Manure,IM,1,W222,1,N/A,N/A,0
2015,8/24/2015,Manure,IM,2,W313,1,N/A,N/A,0
2015,8/24/2015,Manure,IM,2,W314,1,N/A,N/A,0
2015,8/24/2015,Manure,IM,3,W663,1,N/A,N/A,0
2015,8/24/2015,Manure,IM,3,W664,1,N/A,N/A,0
2015,8/24/2015,Manure,IM,4,E341,1,N/A,N/A,0
2015,8/24/2015,Manure,IM,4,E342,1,N/A,N/A,0.05
2015,8/24/2015,Manure,IM,1,W121,1,N/A,N/A,0
2015,8/24/2015,Manure,IM,1,W122,1,N/A,N/A,0
2015,8/24/2015,Manure,IM,2,W411,1,N/A,N/A,0
2015,8/24/2015,Manure,IM,2,W412,1,N/A,N/A,0
2015,8/24/2015,Manure,IM,3,E311,1,N/A,N/A,0
2015,8/24/2015,Manure,IM,3,E312,1,N/A,N/A,0
2015,8/24/2015,Manure,IM,4,E331,1,N/A,N/A,0
2015,8/24/2015,Manure,IM,4,E332,1,N/A,N/A,0
2016,6/9/2016,Manure,BM,1,W111,1,3,2,0.2
2016,6/9/2016,Manure,BM,1,W112,1,3,2,0.2
2016,6/9/2016,Manure,BM,1,W323,1,5,2.5,0.25
2016,6/9/2016,Manure,BM,1,W324,1,2,1,0.1
2016,6/9/2016,Manure,BM,1,W551,1,7,3.5,0.35
2016,6/9/2016,Manure,BM,1,W552,1,6,3,0.3
2016,6/9/2016,Manure,BM,1,E351,1,4,2,0.2
2016,6/9/2016,Manure,BM,1,E352,1,4,2,0.2
2016,6/9/2016,Manure,BM,2,W223,1,1,0.5,0.05
2016,6/9/2016,Manure,BM,2,W224,1,0,0,0
2016,6/9/2016,Manure,BM,2,W311,1,0,0,0
2016,6/9/2016,Manure,BM,2,W312,1,1,0.5,0.05
2016,6/9/2016,Manure,BM,3,W661,1,3,1.5,0.15
2016,6/9/2016,Manure,BM,3,W662,1,2,1,0.1
2016,6/9/2016,Manure,BM,3,E343,1,4,2,0.2
2016,6/9/2016,Manure,BM,3,E344,1,0,0,0
2016,6/9/2016,Manure,IM,2,W113,1,2,1,0.1
2016,6/9/2016,Manure,IM,2,W114,1,6,3,0.3
2016,6/9/2016,Manure,IM,2,W321,1,3,1.5,0.15
2016,6/9/2016,Manure,IM,2,W322,1,6,3,0.3
2016,6/9/2016,Manure,IM,3,W553,1,1,0.5,0.05
2016,6/9/2016,Manure,IM,3,W554,1,3,1.5,0.15
2016,6/9/2016,Manure,IM,3,E353,1,5,2.5,0.25
2016,6/9/2016,Manure,IM,3,E354,1,8,4,0.4
2016,6/9/2016,Manure,IM,4,W221,1,1,0.5,0.05
2016,6/9/2016,Manure,IM,4,W222,1,1,0.5,0.05
2016,6/9/2016,Manure,IM,4,W313,1,0,0,0
2016,6/9/2016,Manure,IM,4,W314,1,2,1,0.1
2016,6/9/2016,Manure,IM,4,W663,1,3,1.5,0.15
2016,6/9/2016,Manure,IM,4,W664,1,0,0,0
2016,6/9/2016,Manure,IM,4,E341,1,2,1,0.1
2016,6/9/2016,Manure,IM,4,E342,1,3,1.5,0.15
2016,6/23/2016,Manure,BM,1,W111,1,19,6.5,1
2016,6/23/2016,Manure,BM,1,W112,1,6,3,0.6
2016,6/23/2016,Manure,BM,2,W323,1,3,1.5,0.2
2016,6/23/2016,Manure,BM,2,W324,1,2,1,0.1
2016,6/23/2016,Manure,BM,3,W551,1,5,2.5,0.2
2016,6/23/2016,Manure,BM,3,W552,1,6,3,0.1
2016,6/23/2016,Manure,BM,4,E351,1,0,0,0
2016,6/23/2016,Manure,BM,4,E352,1,2,1,0.2
2016,6/23/2016,Manure,BM,1,W223,1,34,17,1.9
2016,6/23/2016,Manure,BM,1,W224,1,25,12.5,1
2016,6/23/2016,Manure,BM,2,W311,1,34,17,0.9
2016,6/23/2016,Manure,BM,2,W312,1,22,11,0.3
2016,6/23/2016,Manure,BM,3,W661,1,15,7.5,0.9
2016,6/23/2016,Manure,BM,3,W662,1,20,10,1.2
2016,6/23/2016,Manure,BM,4,E343,1,41,20.5,1.6
2016,6/23/2016,Manure,BM,4,E344,1,39,19.5,1.1
2016,6/23/2016,Manure,IM,1,W113,1,4,2,0.3
2016,6/23/2016,Manure,IM,1,W114,1,1,0.5,0.1
2016,6/23/2016,Manure,IM,2,W321,1,2,1,0.2
2016,6/23/2016,Manure,IM,2,W322,1,1,0.5,0.1
2016,6/23/2016,Manure,IM,3,W553,1,1,0.5,0.1
2016,6/23/2016,Manure,IM,3,W554,1,1,0.5,0.1
2016,6/23/2016,Manure,IM,4,E353,1,3,1.5,0.1
2016,6/23/2016,Manure,IM,4,E354,1,0,0,0
2016,6/23/2016,Manure,IM,1,W221,1,39,20.5,2
2016,6/23/2016,Manure,IM,1,W222,1,15,7.5,0.6
2016,6/23/2016,Manure,IM,2,W313,1,22,11,0.7
2016,6/23/2016,Manure,IM,2,W314,1,11,5.5,0.5
2016,6/23/2016,Manure,IM,3,W663,1,9,4.5,0.7
2016,6/23/2016,Manure,IM,3,W664,1,13,6.5,0.6
2016,6/23/2016,Manure,IM,4,E341,1,24,12,0.4
2016,6/23/2016,Manure,IM,4,E342,1,27,13.5,0.8
2017,6/8/2017,Manure,BM,1,W111,1,N/A,N/A,0.9
2017,6/8/2017,Manure,BM,1,W112,1,N/A,N/A,1
2017,6/8/2017,Manure,BM,1,W323,1,N/A,N/A,0.4
2017,6/8/2017,Manure,BM,1,W324,1,N/A,N/A,0.9
2017,6/8/2017,Manure,BM,1,W551,1,N/A,N/A,0.7
2017,6/8/2017,Manure,BM,1,W552,1,N/A,N/A,0.7
2017,6/8/2017,Manure,BM,1,E351,1,N/A,N/A,0.6
2017,6/8/2017,Manure,BM,1,E352,1,N/A,N/A,1
2017,6/8/2017,Manure,BM,2,W233,1,N/A,N/A,2.3
2017,6/8/2017,Manure,BM,2,W234,1,N/A,N/A,3.1
2017,6/8/2017,Manure,BM,2,W521,1,N/A,N/A,2.1
2017,6/8/2017,Manure,BM,2,W522,1,N/A,N/A,2.7
2017,6/8/2017,Manure,BM,3,E211,1,N/A,N/A,2.4
2017,6/8/2017,Manure,BM,3,E212,1,N/A,N/A,2.4
2017,6/8/2017,Manure,BM,3,E363,1,N/A,N/A,3
2017,6/8/2017,Manure,BM,3,E364,1,N/A,N/A,2.1
2017,6/8/2017,Manure,IM,2,W113,1,N/A,N/A,0.5
2017,6/8/2017,Manure,IM,2,W114,1,N/A,N/A,0.3
2017,6/8/2017,Manure,IM,2,W321,1,N/A,N/A,0.5
2017,6/8/2017,Manure,IM,2,W322,1,N/A,N/A,0.7
2017,6/8/2017,Manure,IM,3,W553,1,N/A,N/A,0.1
2017,6/8/2017,Manure,IM,3,W554,1,N/A,N/A,0.6
2017,6/8/2017,Manure,IM,3,E353,1,N/A,N/A,0.5
2017,6/8/2017,Manure,IM,3,E354,1,N/A,N/A,0.1
2017,6/8/2017,Manure,IM,4,W231,1,N/A,N/A,2
2017,6/8/2017,Manure,IM,4,W232,1,N/A,N/A,2.8
2017,6/8/2017,Manure,IM,4,W523,1,N/A,N/A,2.6
2017,6/8/2017,Manure,IM,4,W524,1,N/A,N/A,2.8
2017,6/8/2017,Manure,IM,4,E213,1,N/A,N/A,1.9
2017,6/8/2017,Manure,IM,4,E214,1,N/A,N/A,2
2017,6/8/2017,Manure,IM,4,E361,1,N/A,N/A,1.7
2017,6/8/2017,Manure,IM,4,E362,1,N/A,N/A,3
2017,6/13/2017,Manure,BM,1,W111,1,N/A,N/A,1.9
2017,6/13/2017,Manure,BM,1,W112,1,N/A,N/A,1.8
2017,6/13/2017,Manure,BM,1,W323,1,N/A,N/A,1.7
2017,6/13/2017,Manure,BM,1,W324,1,N/A,N/A,2.8
2017,6/13/2017,Manure,BM,1,W551,1,N/A,N/A,1.9
2017,6/13/2017,Manure,BM,1,W552,1,N/A,N/A,1.3
2017,6/13/2017,Manure,BM,1,E351,1,N/A,N/A,1.5
2017,6/13/2017,Manure,BM,1,E352,1,N/A,N/A,1.5
2017,6/13/2017,Manure,IM,2,W113,1,N/A,N/A,0.9
2017,6/13/2017,Manure,IM,2,W114,1,N/A,N/A,1
2017,6/13/2017,Manure,IM,2,W321,1,N/A,N/A,3.2
2017,6/13/2017,Manure,IM,2,W322,1,N/A,N/A,2.1
2017,6/13/2017,Manure,IM,3,W553,1,N/A,N/A,0.6
2017,6/13/2017,Manure,IM,3,W554,1,N/A,N/A,0.5
2017,6/13/2017,Manure,IM,3,E353,1,N/A,N/A,0.9
2017,6/13/2017,Manure,IM,3,E354,1,N/A,N/A,0.7
2017,6/21/2017,Manure,BM,1,W111,1,N/A,N/A,3.8
2017,6/21/2017,Manure,BM,1,W112,1,N/A,N/A,2.6
2017,6/21/2017,Manure,BM,1,W323,1,N/A,N/A,2.8
2017,6/21/2017,Manure,BM,1,W324,1,N/A,N/A,3
2017,6/21/2017,Manure,BM,1,W551,1,N/A,N/A,2.2
2017,6/21/2017,Manure,BM,1,W552,1,N/A,N/A,2.1
2017,6/21/2017,Manure,BM,1,E351,1,N/A,N/A,2.4
2017,6/21/2017,Manure,BM,1,E352,1,N/A,N/A,2.5
2017,6/21/2017,Manure,BM,2,W233,1,N/A,N/A,0
2017,6/21/2017,Manure,BM,2,W234,1,N/A,N/A,0
2017,6/21/2017,Manure,BM,2,W521,1,N/A,N/A,0.1
2017,6/21/2017,Manure,BM,2,W522,1,N/A,N/A,0
2017,6/21/2017,Manure,BM,3,E211,1,N/A,N/A,0
2017,6/21/2017,Manure,BM,3,E212,1,N/A,N/A,0
2017,6/21/2017,Manure,BM,3,E363,1,N/A,N/A,0
2017,6/21/2017,Manure,BM,3,E364,1,N/A,N/A,0
2017,6/21/2017,Manure,IM,2,W113,1,N/A,N/A,0.3
2017,6/21/2017,Manure,IM,2,W114,1,N/A,N/A,0
2017,6/21/2017,Manure,IM,2,W321,1,N/A,N/A,3.8
2017,6/21/2017,Manure,IM,2,W322,1,N/A,N/A,2.5
2017,6/21/2017,Manure,IM,3,W553,1,N/A,N/A,0
2017,6/21/2017,Manure,IM,3,W554,1,N/A,N/A,0.2
2017,6/21/2017,Manure,IM,3,E353,1,N/A,N/A,0.1
2017,6/21/2017,Manure,IM,3,E354,1,N/A,N/A,0.1
2017,6/21/2017,Manure,IM,4,W231,1,N/A,N/A,0.1
2017,6/21/2017,Manure,IM,4,W232,1,N/A,N/A,0
2017,6/21/2017,Manure,IM,4,W523,1,N/A,N/A,0
2017,6/21/2017,Manure,IM,4,W524,1,N/A,N/A,0
2017,6/21/2017,Manure,IM,4,E213,1,N/A,N/A,0
2017,6/21/2017,Manure,IM,4,E214,1,N/A,N/A,0
2017,6/21/2017,Manure,IM,4,E361,1,N/A,N/A,0
2017,6/21/2017,Manure,IM,4,E362,1,N/A,N/A,0
2017,7/19/2017,Manure,BM,1,W111,1,N/A,N/A,1.9
2017,7/19/2017,Manure,BM,1,W112,1,N/A,N/A,1.7
2017,7/19/2017,Manure,BM,1,W323,1,N/A,N/A,0.9
2017,7/19/2017,Manure,BM,1,W324,1,N/A,N/A,1.1
2017,7/19/2017,Manure,BM,1,W551,1,N/A,N/A,1.2
2017,7/19/2017,Manure,BM,1,W552,1,N/A,N/A,0.7
2017,7/19/2017,Manure,BM,1,E351,1,N/A,N/A,1.1
2017,7/19/2017,Manure,BM,1,E352,1,N/A,N/A,1.2
2017,7/19/2017,Manure,BM,2,W233,1,N/A,N/A,1.4
2017,7/19/2017,Manure,BM,2,W234,1,N/A,N/A,1.8
2017,7/19/2017,Manure,BM,2,W521,1,N/A,N/A,1.3
2017,7/19/2017,Manure,BM,2,W522,1,N/A,N/A,0.9
2017,7/19/2017,Manure,BM,3,E211,1,N/A,N/A,2.5
2017,7/19/2017,Manure,BM,3,E212,1,N/A,N/A,1.7
2017,7/19/2017,Manure,BM,3,E363,1,N/A,N/A,1.5
2017,7/19/2017,Manure,BM,3,E364,1,N/A,N/A,1.2
2017,7/19/2017,Manure,IM,2,W113,1,N/A,N/A,0.7
2017,7/19/2017,Manure,IM,2,W114,1,N/A,N/A,0.7
2017,7/19/2017,Manure,IM,2,W321,1,N/A,N/A,0.9
2017,7/19/2017,Manure,IM,2,W322,1,N/A,N/A,1.3
2017,7/19/2017,Manure,IM,3,W553,1,N/A,N/A,0.2
2017,7/19/2017,Manure,IM,3,W554,1,N/A,N/A,0.2
2017,7/19/2017,Manure,IM,3,E353,1,N/A,N/A,0.8
2017,7/19/2017,Manure,IM,3,E354,1,N/A,N/A,0
2017,7/19/2017,Manure,IM,4,W231,1,N/A,N/A,0.8
2017,7/19/2017,Manure,IM,4,W232,1,N/A,N/A,1.2
2017,7/19/2017,Manure,IM,4,W523,1,N/A,N/A,1.3
2017,7/19/2017,Manure,IM,4,W524,1,N/A,N/A,0.9
2017,7/19/2017,Manure,IM,4,E213,1,N/A,N/A,1.2
2017,7/19/2017,Manure,IM,4,E214,1,N/A,N/A,1.7
2017,7/19/2017,Manure,IM,4,E361,1,N/A,N/A,1.2
2017,7/19/2017,Manure,IM,4,E362,1,N/A,N/A,0.3
2017,7/25/2017,Manure,BM,1,W233,1,N/A,N/A,5.6
2017,7/25/2017,Manure,BM,1,W234,1,N/A,N/A,10
2017,7/25/2017,Manure,BM,1,W521,1,N/A,N/A,20.8
2017,7/25/2017,Manure,BM,1,W522,1,N/A,N/A,13
2017,7/25/2017,Manure,BM,1,E211,1,N/A,N/A,19.6
2017,7/25/2017,Manure,BM,1,E212,1,N/A,N/A,14.8
2017,7/25/2017,Manure,BM,1,E363,1,N/A,N/A,12.4
2017,7/25/2017,Manure,BM,1,E364,1,N/A,N/A,7.8
2017,7/25/2017,Manure,IM,2,W231,1,N/A,N/A,5.5
2017,7/25/2017,Manure,IM,2,W232,1,N/A,N/A,5.1
2017,7/25/2017,Manure,IM,2,W523,1,N/A,N/A,9.6
2017,7/25/2017,Manure,IM,2,W524,1,N/A,N/A,6
2017,7/25/2017,Manure,IM,2,E213,1,N/A,N/A,8.7
2017,7/25/2017,Manure,IM,2,E214,1,N/A,N/A,7.7
2017,7/25/2017,Manure,IM,2,E361,1,N/A,N/A,11.7
2017,7/25/2017,Manure,IM,2,E362,1,N/A,N/A,5.3
2017,8/23/2017,Manure,BM,1,W111,1,N/A,N/A,0.3
2017,8/23/2017,Manure,BM,1,W112,1,N/A,N/A,0.3
2017,8/23/2017,Manure,BM,1,W323,1,N/A,N/A,0
2017,8/23/2017,Manure,BM,1,W324,1,N/A,N/A,0
2017,8/23/2017,Manure,BM,1,W551,1,N/A,N/A,0
2017,8/23/2017,Manure,BM,1,W552,1,N/A,N/A,0.1
