Year,Date,Rotation,Treatment,Block,Plot ID,Rep,Leafhopper,LH split split aver. ,LH per sweep
2022,6/8/2022,Manure,IM,4,E 341,1,5,2.5,0.25
2022,6/8/2022,Manure,IM,4,E 342,1,0,0.5,0.05
2022,6/8/2022,Manure,BM,4,E 343,1,1,1,0.1
2022,6/8/2022,Manure,BM,4,E 344,1,1,0.5,0.05
2022,6/8/2022,Manure,BM,4,E 351,1,0,0,0
2022,6/8/2022,Manure,BM,4,E 352,1,0,0,0
2022,6/8/2022,Manure,IM,4,E 353,1,0,0,0
2022,6/8/2022,Manure,IM,4,E 354,1,1,0.5,0.05
2022,6/15/2022,Manure,BM,1,W 111,1,8,10,1
2022,6/15/2022,Manure,BM,1,W 112,1,5,10,1
2022,6/15/2022,Manure,IM,1,W 113,1,5,13,1.3
2022,6/15/2022,Manure,IM,1,W 114,1,7,10.5,1.05
2022,6/15/2022,Manure,IM,1,W 221,1,10,8.5,0.85
2022,6/15/2022,Manure,IM,1,W 222,1,17,13,1.3
2022,6/15/2022,Manure,BM,1,W 223,1,11,11,1.1
2022,6/15/2022,Manure,BM,1,W 224,1,8,8,0.8
2022,6/15/2022,Manure,BM,2,W 311,1,7,10.5,1.05
2022,6/15/2022,Manure,BM,2,W 312,1,3,3,0.3
2022,6/15/2022,Manure,IM,2,W 313,1,6,4.5,0.45
2022,6/15/2022,Manure,IM,2,W 314,1,2,2.5,0.25
2022,6/15/2022,Manure,IM,2,W 321,1,9,9,0.9
2022,6/15/2022,Manure,IM,2,W 322,1,7,5.5,0.55
2022,6/15/2022,Manure,BM,2,W 323,1,7,9,0.9
2022,6/15/2022,Manure,BM,2,W 324,1,3,5.5,0.55
2022,6/15/2022,Manure,BM,3,W 551,1,1,7,0.7
2022,6/15/2022,Manure,BM,3,W 552,1,5,10,1
2022,6/15/2022,Manure,IM,3,W 553,1,10,15,1.5
2022,6/15/2022,Manure,IM,3,W 554,1,7,8,0.8
2022,6/15/2022,Manure,BM,3,W 661,1,1,10,1
2022,6/15/2022,Manure,BM,3,W 662,1,4,3.5,0.35
2022,6/15/2022,Manure,IM,3,W 663,1,0,2,0.2
2022,6/15/2022,Manure,IM,3,W 664,1,1,3.5,0.35
2022,6/15/2022,Manure,IM,4,E 341,1,5,4,0.4
2022,6/15/2022,Manure,IM,4,E 342,1,0,2,0.2
2022,6/15/2022,Manure,BM,4,E 343,1,9,5.5,0.55
2022,6/15/2022,Manure,BM,4,E 344,1,1,3.5,0.35
2022,6/15/2022,Manure,BM,4,E 351,1,19,13.5,1.35
2022,6/15/2022,Manure,BM,4,E 352,1,42,29.5,2.95
2022,6/15/2022,Manure,IM,4,E 353,1,25,16.5,1.65
2022,6/15/2022,Manure,IM,4,E 354,1,20,14,1.4
2022,6/28/2022,Manure,BM,1,W 111,1,6,7.5,0.75
2022,6/28/2022,Manure,BM,1,W 112,1,4,6.5,0.65
2022,6/28/2022,Manure,IM,1,W 113,1,3,9,0.9
2022,6/28/2022,Manure,IM,1,W 114,1,18,14.5,1.45
2022,6/28/2022,Manure,IM,1,W 221,1,2,3.5,0.35
2022,6/28/2022,Manure,IM,1,W 222,1,2,3,0.3
2022,6/28/2022,Manure,BM,1,W 223,1,1,2,0.2
2022,6/28/2022,Manure,BM,1,W 224,1,4,3,0.3
2022,6/28/2022,Manure,BM,2,W 311,1,0,0,0
2022,6/28/2022,Manure,BM,2,W 312,1,1,1.5,0.15
2022,6/28/2022,Manure,IM,2,W 313,1,0,0,0
2022,6/28/2022,Manure,IM,2,W 314,1,4,2,0.2
2022,6/28/2022,Manure,IM,2,W 321,1,1,0.5,0.05
2022,6/28/2022,Manure,IM,2,W 322,1,2,1.5,0.15
2022,6/28/2022,Manure,BM,2,W 323,1,1,1,0.1
2022,6/28/2022,Manure,BM,2,W 324,1,0,1,0.1
2022,6/28/2022,Manure,BM,3,W 551,1,2,6,0.6
2022,6/28/2022,Manure,BM,3,W 552,1,8,6.5,0.65
2022,6/28/2022,Manure,IM,3,W 553,1,0,4.5,0.45
2022,6/28/2022,Manure,IM,3,W 554,1,11,7.5,0.75
2022,6/28/2022,Manure,BM,3,W 661,1,0,0,0
2022,6/28/2022,Manure,BM,3,W 662,1,0,0,0
2022,6/28/2022,Manure,IM,3,W 663,1,0,0.5,0.05
2022,6/28/2022,Manure,IM,3,W 664,1,0,2,0.2
2022,6/28/2022,Manure,IM,4,E 341,1,0,0.5,0.05
2022,6/28/2022,Manure,IM,4,E 342,1,0,0.5,0.05
2022,6/28/2022,Manure,BM,4,E 343,1,1,1,0.1
2022,6/28/2022,Manure,BM,4,E 344,1,0,0.5,0.05
2022,6/28/2022,Manure,BM,4,E 351,1,6,4.5,0.45
2022,6/28/2022,Manure,BM,4,E 352,1,7,7,0.7
2022,6/28/2022,Manure,IM,4,E 353,1,11,9.5,0.95
2022,6/28/2022,Manure,IM,4,E 354,1,1,3.5,0.35
2022,7/7/2022,Manure,BM,1,W 111,1,N/A,N/A,N/A
2022,7/7/2022,Manure,BM,1,W 112,1,N/A,N/A,N/A
2022,7/7/2022,Manure,IM,1,W 113,1,N/A,N/A,N/A
2022,7/7/2022,Manure,IM,1,W 114,1,N/A,N/A,N/A
2022,7/7/2022,Manure,IM,1,W 221,1,N/A,N/A,N/A
2022,7/7/2022,Manure,IM,1,W 222,1,N/A,N/A,N/A
2022,7/7/2022,Manure,BM,1,W 223,1,N/A,N/A,N/A
2022,7/7/2022,Manure,BM,1,W 224,1,N/A,N/A,N/A
2022,7/7/2022,Manure,BM,2,W 311,1,N/A,N/A,N/A
2022,7/7/2022,Manure,BM,2,W 312,1,N/A,N/A,N/A
2022,7/7/2022,Manure,IM,2,W 313,1,N/A,N/A,N/A
2022,7/7/2022,Manure,IM,2,W 314,1,N/A,N/A,N/A
2022,7/7/2022,Manure,IM,2,W 321,1,N/A,N/A,N/A
2022,7/7/2022,Manure,IM,2,W 322,1,N/A,N/A,N/A
2022,7/7/2022,Manure,BM,2,W 323,1,N/A,N/A,N/A
2022,7/7/2022,Manure,BM,2,W 324,1,N/A,N/A,N/A
2022,7/7/2022,Manure,BM,3,W 551,1,N/A,N/A,N/A
2022,7/7/2022,Manure,BM,3,W 552,1,N/A,N/A,N/A
2022,7/7/2022,Manure,IM,3,W 553,1,N/A,N/A,N/A
2022,7/7/2022,Manure,IM,3,W 554,1,N/A,N/A,N/A
2022,7/7/2022,Manure,BM,3,W 661,1,N/A,N/A,N/A
2022,7/7/2022,Manure,BM,3,W 662,1,N/A,N/A,N/A
2022,7/7/2022,Manure,IM,3,W 663,1,N/A,N/A,N/A
2022,7/7/2022,Manure,IM,3,W 664,1,N/A,N/A,N/A
2022,7/7/2022,Manure,IM,4,E 341,1,N/A,N/A,N/A
2022,7/7/2022,Manure,IM,4,E 342,1,N/A,N/A,N/A
2022,7/7/2022,Manure,BM,4,E 343,1,N/A,N/A,N/A
2022,7/7/2022,Manure,BM,4,E 344,1,N/A,N/A,N/A
2022,7/7/2022,Manure,BM,4,E 351,1,N/A,N/A,N/A
2022,7/7/2022,Manure,BM,4,E 352,1,N/A,N/A,N/A
2022,7/7/2022,Manure,IM,4,E 353,1,N/A,N/A,N/A
2022,7/7/2022,Manure,IM,4,E 354,1,N/A,N/A,N/A
2022,7/14/2022,Manure,BM,1,W 111,1,0,0,0
2022,7/14/2022,Manure,BM,1,W 112,1,2,4,0.4
2022,7/14/2022,Manure,IM,1,W 113,1,2,1,0.1
2022,7/14/2022,Manure,IM,1,W 114,1,1,0.5,0.05
2022,7/14/2022,Manure,IM,1,W 221,1,4,3.5,0.35
2022,7/14/2022,Manure,IM,1,W 222,1,2,2,0.2
2022,7/14/2022,Manure,BM,1,W 223,1,2,1.5,0.15
2022,7/14/2022,Manure,BM,1,W 224,1,2,2.5,0.25
2022,7/14/2022,Manure,BM,2,W 311,1,3,2.5,0.25
2022,7/14/2022,Manure,BM,2,W 312,1,1,1.5,0.15
2022,7/14/2022,Manure,IM,2,W 313,1,3,3,0.3
2022,7/14/2022,Manure,IM,2,W 314,1,0,0,0
2022,7/14/2022,Manure,IM,2,W 321,1,0,0,0
2022,7/14/2022,Manure,IM,2,W 322,1,0,0,0
2022,7/14/2022,Manure,BM,2,W 323,1,0,0,0
2022,7/14/2022,Manure,BM,2,W 324,1,1,0.5,0.05
2022,7/14/2022,Manure,BM,3,W 551,1,0,0.5,0.05
2022,7/14/2022,Manure,BM,3,W 552,1,1,0.5,0.05
2022,7/14/2022,Manure,IM,3,W 553,1,0,0,0
2022,7/14/2022,Manure,IM,3,W 554,1,0,0,0
2022,7/14/2022,Manure,BM,3,W 661,1,2,1.5,0.15
2022,7/14/2022,Manure,BM,3,W 662,1,2,2,0.2
2022,7/14/2022,Manure,IM,3,W 663,1,1,0.5,0.05
2022,7/14/2022,Manure,IM,3,W 664,1,0,0.5,0.05
2022,7/14/2022,Manure,IM,4,E 341,1,0,2,0.2
2022,7/14/2022,Manure,IM,4,E 342,1,1,0.5,0.05
2022,7/14/2022,Manure,BM,4,E 343,1,2,1,0.1
2022,7/14/2022,Manure,BM,4,E 344,1,2,1.5,0.15
2022,7/14/2022,Manure,BM,4,E 351,1,0,0,0
2022,7/14/2022,Manure,BM,4,E 352,1,0,0,0
2022,7/14/2022,Manure,IM,4,E 353,1,1,0.5,0.05
2022,7/14/2022,Manure,IM,4,E 354,1,0,0,0
2022,7/20/2022,Manure,BM,1,W 111,1,0,0.5,0.05
2022,7/20/2022,Manure,BM,1,W 112,1,0,0,0
2022,7/20/2022,Manure,IM,1,W 113,1,0,0,0
2022,7/20/2022,Manure,IM,1,W 114,1,0,0,0
2022,7/20/2022,Manure,IM,1,W 221,1,2,1,0.1
2022,7/20/2022,Manure,IM,1,W 222,1,0,0.5,0.05
2022,7/20/2022,Manure,BM,1,W 223,1,0,0,0
2022,7/20/2022,Manure,BM,1,W 224,1,0,0,0
2022,7/20/2022,Manure,BM,2,W 311,1,1,1.5,0.15
2022,7/20/2022,Manure,BM,2,W 312,1,4,2.5,0.25
2022,7/20/2022,Manure,IM,2,W 313,1,2,1,0.1
2022,7/20/2022,Manure,IM,2,W 314,1,0,0.5,0.05
2022,7/20/2022,Manure,IM,2,W 321,1,0,0,0
2022,7/20/2022,Manure,IM,2,W 322,1,0,0,0
2022,7/20/2022,Manure,BM,2,W 323,1,0,0,0
2022,7/20/2022,Manure,BM,2,W 324,1,2,3,0.3
2022,7/20/2022,Manure,BM,3,W 551,1,1,0.5,0.05
2022,7/20/2022,Manure,BM,3,W 552,1,1,0.5,0.05
2022,7/20/2022,Manure,IM,3,W 553,1,0,0,0
2022,7/20/2022,Manure,IM,3,W 554,1,0,0,0
2022,7/20/2022,Manure,BM,3,W 661,1,1,1,0.1
2022,7/20/2022,Manure,BM,3,W 662,1,1,1,0.1
2022,7/20/2022,Manure,IM,3,W 663,1,1,1,0.1
2022,7/20/2022,Manure,IM,3,W 664,1,0,0.5,0.05
2022,7/20/2022,Manure,IM,4,E 341,1,2,1,0.1
2022,7/20/2022,Manure,IM,4,E 342,1,0,0,0
2022,7/20/2022,Manure,BM,4,E 343,1,2,1.5,0.15
2022,7/20/2022,Manure,BM,4,E 344,1,0,3,0.3
2022,7/20/2022,Manure,BM,4,E 351,1,2,1,0.1
2022,7/20/2022,Manure,BM,4,E 352,1,1,1,0.1
2022,7/20/2022,Manure,IM,4,E 353,1,1,0.5,0.05
2022,7/20/2022,Manure,IM,4,E 354,1,0,1,0.1
2022,8/2/2022,Manure,BM,1,W 111,1,0,0.5,0.05
2022,8/2/2022,Manure,BM,1,W 112,1,0,0,0
2022,8/2/2022,Manure,IM,1,W 113,1,0,0.5,0.05
2022,8/2/2022,Manure,IM,1,W 114,1,0,0,0
2022,8/2/2022,Manure,IM,1,W 221,1,0,0.5,0.05
2022,8/2/2022,Manure,IM,1,W 222,1,1,0.5,0.05
2022,8/2/2022,Manure,BM,1,W 223,1,0,0.5,0.05
2022,8/2/2022,Manure,BM,1,W 224,1,0,0,0
2022,8/2/2022,Manure,BM,2,W 311,1,3,2.5,0.25
2022,8/2/2022,Manure,BM,2,W 312,1,0,0.5,0.05
2022,8/2/2022,Manure,IM,2,W 313,1,3,2,0.2
2022,8/2/2022,Manure,IM,2,W 314,1,0,0,0
2022,8/2/2022,Manure,IM,2,W 321,1,1,0.5,0.05
2022,8/2/2022,Manure,IM,2,W 322,1,0,0,0
2022,8/2/2022,Manure,BM,2,W 323,1,0,0.5,0.05
2022,8/2/2022,Manure,BM,2,W 324,1,0,0,0
2022,8/2/2022,Manure,BM,3,W 551,1,0,0,0
2022,8/2/2022,Manure,BM,3,W 552,1,0,0,0
2022,8/2/2022,Manure,IM,3,W 553,1,0,0,0
2022,8/2/2022,Manure,IM,3,W 554,1,1,0.5,0.05
2022,8/2/2022,Manure,BM,3,W 661,1,0,0,0
2022,8/2/2022,Manure,BM,3,W 662,1,1,0.5,0.05
2022,8/2/2022,Manure,IM,3,W 663,1,0,0,0
2022,8/2/2022,Manure,IM,3,W 664,1,0,0.5,0.05
2022,8/2/2022,Manure,IM,4,E 341,1,0,0,0
2022,8/2/2022,Manure,IM,4,E 342,1,0,0,0
2022,8/2/2022,Manure,BM,4,E 343,1,0,0,0
2022,8/2/2022,Manure,BM,4,E 344,1,0,0,0
2022,8/2/2022,Manure,BM,4,E 351,1,0,0,0
2022,8/2/2022,Manure,BM,4,E 352,1,0,0,0
2022,8/2/2022,Manure,IM,4,E 353,1,0,0,0
2022,8/2/2022,Manure,IM,4,E 354,1,0,0,0
2022,8/10/2022,Manure,BM,1,W 111,1,4,2,0.2
2022,8/10/2022,Manure,BM,1,W 112,1,7,6,0.6
2022,8/10/2022,Manure,IM,1,W 113,1,5,3,0.3
2022,8/10/2022,Manure,IM,1,W 114,1,2,2,0.2
2022,8/10/2022,Manure,IM,1,W 221,1,1,2.5,0.25
2022,8/10/2022,Manure,IM,1,W 222,1,4,3.5,0.35
2022,8/10/2022,Manure,BM,1,W 223,1,1,1.5,0.15
2022,8/10/2022,Manure,BM,1,W 224,1,0,0.5,0.05
2022,8/10/2022,Manure,BM,2,W 311,1,5,5,0.5
2022,8/10/2022,Manure,BM,2,W 312,1,2,1.5,0.15
2022,8/10/2022,Manure,IM,2,W 313,1,1,3.5,0.35
2022,8/10/2022,Manure,IM,2,W 314,1,6,3,0.3
2022,8/10/2022,Manure,IM,2,W 321,1,5,4,0.4
2022,8/10/2022,Manure,IM,2,W 322,1,7,5.5,0.55
2022,8/10/2022,Manure,BM,2,W 323,1,6,3.5,0.35
2022,8/10/2022,Manure,BM,2,W 324,1,6,6,0.6
2022,8/10/2022,Manure,BM,3,W 551,1,0,0,0
2022,8/10/2022,Manure,BM,3,W 552,1,0,0.5,0.05
2022,8/10/2022,Manure,IM,3,W 553,1,1,0.5,0.05
2022,8/10/2022,Manure,IM,3,W 554,1,0,0,0
2022,8/10/2022,Manure,BM,3,W 661,1,0,0,0
2022,8/10/2022,Manure,BM,3,W 662,1,1,0.5,0.05
2022,8/10/2022,Manure,IM,3,W 663,1,0,1,0.1
2022,8/10/2022,Manure,IM,3,W 664,1,1,1.5,0.15
2022,8/10/2022,Manure,IM,4,E 341,1,1,0.5,0.05
2022,8/10/2022,Manure,IM,4,E 342,1,0,0,0
2022,8/10/2022,Manure,BM,4,E 343,1,5,4,0.4
2022,8/10/2022,Manure,BM,4,E 344,1,1,1,0.1
2022,8/10/2022,Manure,BM,4,E 351,1,0,0.5,0.05
2022,8/10/2022,Manure,BM,4,E 352,1,0,0.5,0.05
2022,8/10/2022,Manure,IM,4,E 353,1,4,2,0.2
2022,8/10/2022,Manure,IM,4,E 354,1,1,1,0.1
2022,8/17/2022,Manure,BM,1,W 111,1,1,2,0.2
2022,8/17/2022,Manure,BM,1,W 112,1,1,0.5,0.05
2022,8/17/2022,Manure,IM,1,W 113,1,0,0.5,0.05
2022,8/17/2022,Manure,IM,1,W 114,1,0,0,0
2022,8/17/2022,Manure,IM,1,W 221,1,0,0,0
2022,8/17/2022,Manure,IM,1,W 222,1,1,2,0.2
2022,8/17/2022,Manure,BM,1,W 223,1,1,1.5,0.15
2022,8/17/2022,Manure,BM,1,W 224,1,1,1,0.1
2022,8/17/2022,Manure,BM,2,W 311,1,0,1.5,0.15
2022,8/17/2022,Manure,BM,2,W 312,1,3,1.5,0.15
2022,8/17/2022,Manure,IM,2,W 313,1,2,1,0.1
2022,8/17/2022,Manure,IM,2,W 314,1,0,0,0
2022,8/17/2022,Manure,IM,2,W 321,1,0,0.5,0.05
2022,8/17/2022,Manure,IM,2,W 322,1,0,0,0
2022,8/17/2022,Manure,BM,2,W 323,1,1,0.5,0.05
2022,8/17/2022,Manure,BM,2,W 324,1,1,1,0.1
2022,8/17/2022,Manure,BM,3,W 551,1,0,0,0
2022,8/17/2022,Manure,BM,3,W 552,1,1,2,0.2
2022,8/17/2022,Manure,IM,3,W 553,1,1,0.5,0.05
2022,8/17/2022,Manure,IM,3,W 554,1,0,0.5,0.05
2022,8/17/2022,Manure,BM,3,W 661,1,0,0,0
2022,8/17/2022,Manure,BM,3,W 662,1,2,1.5,0.15
2022,8/17/2022,Manure,IM,3,W 663,1,1,2.5,0.25
2022,8/17/2022,Manure,IM,3,W 664,1,1,3,0.3
2022,8/17/2022,Manure,IM,4,E 341,1,2,1,0.1
2022,8/17/2022,Manure,IM,4,E 342,1,2,1.5,0.15
2022,8/17/2022,Manure,BM,4,E 343,1,0,1.5,0.15
2022,8/17/2022,Manure,BM,4,E 344,1,2,1.5,0.15
2022,8/17/2022,Manure,BM,4,E 351,1,0,0,0
2022,8/17/2022,Manure,BM,4,E 352,1,0,0.5,0.05
2022,8/17/2022,Manure,IM,4,E 353,1,0,1,0.1
2022,8/17/2022,Manure,IM,4,E 354,1,1,1,0.1
2022,8/29/2022,Manure,BM,1,W 111,1,0,0,0
2022,8/29/2022,Manure,BM,1,W 112,1,0,0,0
2022,8/29/2022,Manure,IM,1,W 113,1,0,0,0
2022,8/29/2022,Manure,IM,1,W 114,1,0,0,0
2022,8/29/2022,Manure,IM,1,W 221,1,0,0.5,0.05
2022,8/29/2022,Manure,IM,1,W 222,1,0,0,0
2022,8/29/2022,Manure,BM,1,W 223,1,2,1.5,0.15
2022,8/29/2022,Manure,BM,1,W 224,1,0,0,0
2022,8/29/2022,Manure,BM,2,W 311,1,0,0,0
2022,8/29/2022,Manure,BM,2,W 312,1,0,0,0
2022,8/29/2022,Manure,IM,2,W 313,1,0,0,0
2022,8/29/2022,Manure,IM,2,W 314,1,0,0,0
2022,8/29/2022,Manure,IM,2,W 321,1,0,0,0
2022,8/29/2022,Manure,IM,2,W 322,1,0,0,0
2022,8/29/2022,Manure,BM,2,W 323,1,0,0.5,0.05
2022,8/29/2022,Manure,BM,2,W 324,1,0,0,0
2022,8/29/2022,Manure,BM,3,W 551,1,0,0,0
2022,8/29/2022,Manure,BM,3,W 552,1,0,0,0
2022,8/29/2022,Manure,IM,3,W 553,1,0,0,0
2022,8/29/2022,Manure,IM,3,W 554,1,0,0.5,0.05
2022,8/29/2022,Manure,BM,3,W 661,1,0,0.5,0.05
2022,8/29/2022,Manure,BM,3,W 662,1,0,0,0
2022,8/29/2022,Manure,IM,3,W 663,1,0,0.5,0.05
2022,8/29/2022,Manure,IM,3,W 664,1,0,0,0
2022,8/29/2022,Manure,IM,4,E 341,1,0,0.5,0.05
2022,8/29/2022,Manure,IM,4,E 342,1,0,1,0.1
2022,8/29/2022,Manure,BM,4,E 343,1,0,0,0
2022,8/29/2022,Manure,BM,4,E 344,1,3,1.5,0.15
2022,8/29/2022,Manure,BM,4,E 351,1,0,0,0
2022,8/29/2022,Manure,BM,4,E 352,1,0,0,0
2022,8/29/2022,Manure,IM,4,E 353,1,0,0,0
2022,8/29/2022,Manure,IM,4,E 354,1,0,0,0
2022,9/16/2022,Manure,BM,1,W 111,1,0,0,0
2022,9/16/2022,Manure,BM,1,W 112,1,0,0,0
2022,9/16/2022,Manure,IM,1,W 113,1,0,0,0
2022,9/16/2022,Manure,IM,1,W 114,1,0,0,0
2022,9/16/2022,Manure,IM,1,W 221,1,0,0,0
2022,9/16/2022,Manure,IM,1,W 222,1,0,0,0
2022,9/16/2022,Manure,BM,1,W 223,1,1,0.5,0.05
2022,9/16/2022,Manure,BM,1,W 224,1,0,0,0
2022,9/16/2022,Manure,BM,2,W 311,1,0,0,0
2022,9/16/2022,Manure,BM,2,W 312,1,0,0,0
2022,9/16/2022,Manure,IM,2,W 313,1,2,1,0.1
2022,9/16/2022,Manure,IM,2,W 314,1,0,0,0
2022,9/16/2022,Manure,IM,2,W 321,1,0,0,0
2022,9/16/2022,Manure,IM,2,W 322,1,0,0,0
2022,9/16/2022,Manure,BM,2,W 323,1,0,0,0
2022,9/16/2022,Manure,BM,2,W 324,1,0,0,0
2022,9/16/2022,Manure,BM,3,W 551,1,0,0.5,0.05
2022,9/16/2022,Manure,BM,3,W 552,1,0,0,0
2022,9/16/2022,Manure,IM,3,W 553,1,0,0,0
2022,9/16/2022,Manure,IM,3,W 554,1,0,0,0
2022,9/16/2022,Manure,BM,3,W 661,1,0,0,0
2022,9/16/2022,Manure,BM,3,W 662,1,0,1,0.1
2022,9/16/2022,Manure,IM,3,W 663,1,0,0,0
2022,9/16/2022,Manure,IM,3,W 664,1,0,0,0
2022,9/16/2022,Manure,IM,4,E 341,1,1,1,0.1
2022,9/16/2022,Manure,IM,4,E 342,1,0,0,0
2022,9/16/2022,Manure,BM,4,E 343,1,0,0.5,0.05
2022,9/16/2022,Manure,BM,4,E 344,1,0,0,0
2022,9/16/2022,Manure,BM,4,E 351,1,1,0.5,0.05
2022,9/16/2022,Manure,BM,4,E 352,1,0,0,0
2022,9/16/2022,Manure,IM,4,E 353,1,0,0.5,0.05
2022,9/16/2022,Manure,IM,4,E 354,1,0,0,0
